"","var","varDescrip","module"
"3037","s506n2y_1","pneumococcal 2 year","women"
"3038","s506n2y_2","pneumococcal 2 year","women"
"3039","s506n2y_3","pneumococcal 2 year","women"
"3040","s506n2y_4","pneumococcal 2 year","women"
"3041","s506n2y_5","pneumococcal 2 year","women"
"3042","s506n2y_6","pneumococcal 2 year","women"
"3043","s506n3_1","received pneumococcal 3","women"
"3044","s506n3_2","received pneumococcal 3","women"
"3045","s506n3_3","received pneumococcal 3","women"
"3046","s506n3_4","received pneumococcal 3","women"
"3047","s506n3_5","received pneumococcal 3","women"
"3048","s506n3_6","received pneumococcal 3","women"
"3049","s506n3d_1","pneumococcal 3 day","women"
"3050","s506n3d_2","pneumococcal 3 day","women"
"3051","s506n3d_3","pneumococcal 3 day","women"
"3052","s506n3d_4","pneumococcal 3 day","women"
"3053","s506n3d_5","pneumococcal 3 day","women"
"3054","s506n3d_6","pneumococcal 3 day","women"
"3055","s506n3m_1","pneumococcal 3 month","women"
"3056","s506n3m_2","pneumococcal 3 month","women"
"3057","s506n3m_3","pneumococcal 3 month","women"
"3058","s506n3m_4","pneumococcal 3 month","women"
"3059","s506n3m_5","pneumococcal 3 month","women"
"3060","s506n3m_6","pneumococcal 3 month","women"
"3061","s506n3y_1","pneumococcal 3 year","women"
"3062","s506n3y_2","pneumococcal 3 year","women"
"3063","s506n3y_3","pneumococcal 3 year","women"
"3064","s506n3y_4","pneumococcal 3 year","women"
"3065","s506n3y_5","pneumococcal 3 year","women"
"3066","s506n3y_6","pneumococcal 3 year","women"
"3067","s506r1_1","received rotavirus 1","women"
"3068","s506r1_2","received rotavirus 1","women"
"3069","s506r1_3","received rotavirus 1","women"
"3070","s506r1_4","received rotavirus 1","women"
"3071","s506r1_5","received rotavirus 1","women"
"3072","s506r1_6","received rotavirus 1","women"
"3073","s506r1d_1","rotavirus 1 day","women"
"3074","s506r1d_2","rotavirus 1 day","women"
"3075","s506r1d_3","rotavirus 1 day","women"
"3076","s506r1d_4","rotavirus 1 day","women"
"3077","s506r1d_5","rotavirus 1 day","women"
"3078","s506r1d_6","rotavirus 1 day","women"
"3079","s506r1m_1","rotavirus 1  month","women"
"3080","s506r1m_2","rotavirus 1  month","women"
"3081","s506r1m_3","rotavirus 1  month","women"
"3082","s506r1m_4","rotavirus 1  month","women"
"3083","s506r1m_5","rotavirus 1  month","women"
"3084","s506r1m_6","rotavirus 1  month","women"
"3085","s506r1y_1","rotavirus 1 year","women"
"3086","s506r1y_2","rotavirus 1 year","women"
"3087","s506r1y_3","rotavirus 1 year","women"
"3088","s506r1y_4","rotavirus 1 year","women"
"3089","s506r1y_5","rotavirus 1 year","women"
"3090","s506r1y_6","rotavirus 1 year","women"
"3091","s506r2_1","received rotavirus 2","women"
"3092","s506r2_2","received rotavirus 2","women"
"3093","s506r2_3","received rotavirus 2","women"
"3094","s506r2_4","received rotavirus 2","women"
"3095","s506r2_5","received rotavirus 2","women"
"3096","s506r2_6","received rotavirus 2","women"
"3097","s506r2d_1","rotavirus 2 day","women"
"3098","s506r2d_2","rotavirus 2 day","women"
"3099","s506r2d_3","rotavirus 2 day","women"
"3100","s506r2d_4","rotavirus 2 day","women"
"3101","s506r2d_5","rotavirus 2 day","women"
"3102","s506r2d_6","rotavirus 2 day","women"
"3103","s506r2m_1","rotavirus 2  month","women"
"3104","s506r2m_2","rotavirus 2  month","women"
"3105","s506r2m_3","rotavirus 2  month","women"
"3106","s506r2m_4","rotavirus 2  month","women"
"3107","s506r2m_5","rotavirus 2  month","women"
"3108","s506r2m_6","rotavirus 2  month","women"
"3109","s506r2y_1","rotavirus 2 year","women"
"3110","s506r2y_2","rotavirus 2 year","women"
"3111","s506r2y_3","rotavirus 2 year","women"
"3112","s506r2y_4","rotavirus 2 year","women"
"3113","s506r2y_5","rotavirus 2 year","women"
"3114","s506r2y_6","rotavirus 2 year","women"
"3115","s506r3_1","received rotavirus 3","women"
"3116","s506r3_2","received rotavirus 3","women"
"3117","s506r3_3","received rotavirus 3","women"
"3118","s506r3_4","received rotavirus 3","women"
"3119","s506r3_5","received rotavirus 3","women"
"3120","s506r3_6","received rotavirus 3","women"
"3121","s506r3d_1","rotavirus 3 day","women"
"3122","s506r3d_2","rotavirus 3 day","women"
"3123","s506r3d_3","rotavirus 3 day","women"
"3124","s506r3d_4","rotavirus 3 day","women"
"3125","s506r3d_5","rotavirus 3 day","women"
"3126","s506r3d_6","rotavirus 3 day","women"
"3127","s506r3m_1","rotavirus 3  month","women"
"3128","s506r3m_2","rotavirus 3  month","women"
"3129","s506r3m_3","rotavirus 3  month","women"
"3130","s506r3m_4","rotavirus 3  month","women"
"3131","s506r3m_5","rotavirus 3  month","women"
"3132","s506r3m_6","rotavirus 3  month","women"
"3133","s506r3y_1","rotavirus 3 year","women"
"3134","s506r3y_2","rotavirus 3 year","women"
"3135","s506r3y_3","rotavirus 3 year","women"
"3136","s506r3y_4","rotavirus 3 year","women"
"3137","s506r3y_5","rotavirus 3 year","women"
"3138","s506r3y_6","rotavirus 3 year","women"
"3139","s506mr_1","received mmr","women"
"3140","s506mr_2","received mmr","women"
"3141","s506mr_3","received mmr","women"
"3142","s506mr_4","received mmr","women"
"3143","s506mr_5","received mmr","women"
"3144","s506mr_6","received mmr","women"
"3145","s506mrd_1","mmr day","women"
"3146","s506mrd_2","mmr day","women"
"3147","s506mrd_3","mmr day","women"
"3148","s506mrd_4","mmr day","women"
"3149","s506mrd_5","mmr day","women"
"3150","s506mrd_6","mmr day","women"
"3151","s506mrm_1","mmr month","women"
"3152","s506mrm_2","mmr month","women"
"3153","s506mrm_3","mmr month","women"
"3154","s506mrm_4","mmr month","women"
"3155","s506mrm_5","mmr month","women"
"3156","s506mrm_6","mmr month","women"
"3157","s506mry_1","mmr year","women"
"3158","s506mry_2","mmr year","women"
"3159","s506mry_3","mmr year","women"
"3160","s506mry_4","mmr year","women"
"3161","s506mry_5","mmr year","women"
"3162","s506mry_6","mmr year","women"
"3163","s517b_1","continue to breastfeed while he/she had diarrhea (last birth only)","women"
"3164","s517b_2","continue to breastfeed while he/she had diarrhea (last birth only)","women"
"3165","s517b_3","continue to breastfeed while he/she had diarrhea (last birth only)","women"
"3166","s517b_4","continue to breastfeed while he/she had diarrhea (last birth only)","women"
"3167","s517b_5","continue to breastfeed while he/she had diarrhea (last birth only)","women"
"3168","s517b_6","continue to breastfeed while he/she had diarrhea (last birth only)","women"
"3169","s561a_1","heard of counseling or education on nutrition","women"
"3170","s561a_2","heard of counseling or education on nutrition","women"
"3171","s561a_3","heard of counseling or education on nutrition","women"
"3172","s561a_4","heard of counseling or education on nutrition","women"
"3173","s561a_5","heard of counseling or education on nutrition","women"
"3174","s561a_6","heard of counseling or education on nutrition","women"
"3175","s561ba_1","where did hear about nutritional education - health facility","women"
"3176","s561ba_2","where did hear about nutritional education - health facility","women"
"3177","s561ba_3","where did hear about nutritional education - health facility","women"
"3178","s561ba_4","where did hear about nutritional education - health facility","women"
"3179","s561ba_5","where did hear about nutritional education - health facility","women"
"3180","s561ba_6","where did hear about nutritional education - health facility","women"
"3181","s561bb_1","where did hear about nutritional education - community health worker","women"
"3182","s561bb_2","where did hear about nutritional education - community health worker","women"
"3183","s561bb_3","where did hear about nutritional education - community health worker","women"
"3184","s561bb_4","where did hear about nutritional education - community health worker","women"
"3185","s561bb_5","where did hear about nutritional education - community health worker","women"
"3186","s561bb_6","where did hear about nutritional education - community health worker","women"
"3187","s561bc_1","where did hear about nutritional education - friends/relatives","women"
"3188","s561bc_2","where did hear about nutritional education - friends/relatives","women"
"3189","s561bc_3","where did hear about nutritional education - friends/relatives","women"
"3190","s561bc_4","where did hear about nutritional education - friends/relatives","women"
"3191","s561bc_5","where did hear about nutritional education - friends/relatives","women"
"3192","s561bc_6","where did hear about nutritional education - friends/relatives","women"
"3193","s561bd_1","where did hear about nutritional education - magazine/newspaper/radio/tv","women"
"3194","s561bd_2","where did hear about nutritional education - magazine/newspaper/radio/tv","women"
"3195","s561bd_3","where did hear about nutritional education - magazine/newspaper/radio/tv","women"
"3196","s561bd_4","where did hear about nutritional education - magazine/newspaper/radio/tv","women"
"3197","s561bd_5","where did hear about nutritional education - magazine/newspaper/radio/tv","women"
"3198","s561bd_6","where did hear about nutritional education - magazine/newspaper/radio/tv","women"
"3199","s561bx_1","where did hear about nutritional education - other","women"
"3200","s561bx_2","where did hear about nutritional education - other","women"
"3201","s561bx_3","where did hear about nutritional education - other","women"
"3202","s561bx_4","where did hear about nutritional education - other","women"
